name,source,gender,wikidata,type
"Hilda Park",wikidata,F,Q257500,way
"Bede Court",wikidata,M,Q154938,way
"Bede Terrace",wikidata,M,Q154938,way
"Coleridge Place",wikidata,M,Q82409,way
"Hadrian Avenue",wikidata,M,Q1427,way
"Henley Avenue",wikidata,M,Q552617,way
"Ruskin Avenue",wikidata,M,Q179126,way
"Shelley Gardens",wikidata,M,Q93343,way
"St. Cuthberts Avenue",wikidata,M,Q504518,way
"Tennyson Road",wikidata,M,Q173869,way
"Wesley Terrace",wikidata,M,Q349070,way
"Wordsworth Avenue",wikidata,M,Q45546,way
